tweet_id,airline_sentiment,negativereason,airline,name,text,tweet_created,tweet_location
568282692845842432,negative,Customer Service Issue,United,Hanagavadi,"Review:   very disappointed by the service starting from gate operator at BOS , who was  rude in stopping a carry-on bag...",2015-02-18 21:35:26 -0800,
568282656590282754,negative,Bad Flight,United,GoldBuyingGirl,Review:  your service sucks to Mexico from houston. You finally realized that snacks in1st don't work you cheap as);:,2015-02-18 21:35:18 -0800,"Houston, Texas"
568281801480904704,neutral,,United,TiffanyHaverly,Review:  will do. Thank you!,2015-02-18 21:31:54 -0800,Washington D.C.
568281631443841024,neutral,,United,MikeFromRBLX,"Review:  Okay, thank you both.",2015-02-18 21:31:13 -0800,roblox.com
568281546999754752,neutral,,United,drooln,"Review:  they had snacks available, just no fresh food...not sure what happened, but I'm sure we will grab a bite before our SFO connection",2015-02-18 21:30:53 -0800,"Keauhou, Hawaii USA"
568280611552681985,negative,Customer Service Issue,United,alafairburke,"Review:  if guy on flight 1230 follows through on threat to sue because he couldn’t carry on 3 bags, I will defend you for free.",2015-02-18 21:27:10 -0800,New York
568280527305715712,neutral,,United,KarlSoule,Review:  done as requested.,2015-02-18 21:26:50 -0800,Singapore
568279456780980226,negative,Flight Attendant Complaints,United,alafairburke,Review:  Pls post video of belligerent jerk ranting at SFO (1230) that's he's going to sue you for making him check his 3rd bag. He's a hoot!,2015-02-18 21:22:35 -0800,New York
568278936561401856,negative,Customer Service Issue,United,themkhiggy,Review:  ^GJ I do believe that this is hands down the worst service I've EVER experienced. Makes @comcast look amazing. #UnitedAirlines,2015-02-18 21:20:31 -0800,"Houston, TX"
568278231973044225,positive,,United,froyomama,Review:  please give special thanks to Aaron in Tampa office for helping me for literally two hours! He's amazing. Mission accomplished!,2015-02-18 21:17:43 -0800,
568276805972570112,negative,Flight Booking Problems,United,TiffanyHaverly,Review:  I can't tell/purchase through the website because they put us on a Lufthansa flight for the first leg.,2015-02-18 21:12:03 -0800,Washington D.C.
568276144107200512,neutral,,United,TiffanyHaverly,Review:  Turkish Airlines rebooked us a United flight on our second leg from FRA -&gt; IAD. Is there any way to check if upgrades are available?,2015-02-18 21:09:25 -0800,Washington D.C.
568275733736353792,neutral,,United,annemariee46,Review:  hey I left my favorite blanket on the plane bring it back home to me:-(,2015-02-18 21:07:47 -0800,
568275380441726977,negative,Customer Service Issue,United,themkhiggy,"Review:  ^GJ funny, I did and the attendant recommended me tweeting you letting you know about my subpar customer service. #RunAround",2015-02-18 21:06:23 -0800,"Houston, TX"
568275123037286400,neutral,,United,RoyHalimMusic,Review:  followed &amp; DM'd.,2015-02-18 21:05:22 -0800,CT • MINDLESS EP ON SALE! ⬇️
568274855814152192,neutral,,United,dougvansant,Review:  I want a hotel room and a whiskey.,2015-02-18 21:04:18 -0800,NYC - DC - LA
568272841780682752,neutral,,United,SupaZ22,Review:  flight...gotta make this connector,2015-02-18 20:56:18 -0800,"Chicago, Illinois."
568272715519561728,neutral,,United,Dayrean,Review:  - ok noted. All details will be DM'ed to you shortly.,2015-02-18 20:55:48 -0800,
568272688273174528,negative,Can't Tell,United,CisWowon,Review:  @staralliance the B gates are very far though,2015-02-18 20:55:41 -0800,
568272244792631296,negative,Late Flight,United,Atrain_8,"Review:  UA5029 from RIC, UA507 from ORD, &amp; UA423 from DEN -ALL DELAYED for non-weather issues. Way to go, youre batting 1.000! But no hotels",2015-02-18 20:53:55 -0800,
568271741207891968,negative,Customer Service Issue,United,patrick_maness,Review:  I would have made it if you hadn't already booked me on another flight and Cancelled Flighted my original reservation.,2015-02-18 20:51:55 -0800,Rhode Island
568271533782622209,negative,Flight Booking Problems,United,amack604,Review:  @staralliance how can I book reward travel in August?? Everything is blacked out.,2015-02-18 20:51:06 -0800,San Francisco
568270132956409857,positive,,United,travelwithMKJ,Review:  did I win :),2015-02-18 20:45:32 -0800,Sydney Australia
568269181394817024,negative,Flight Booking Problems,United,ImmaMarksThat,Review:  Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,2015-02-18 20:41:45 -0800,"Washington, DC"
568268831228964864,negative,Customer Service Issue,United,spoditrice7,Review:  I have submitted my complaint. I need to be compensated. How long will this take?,2015-02-18 20:40:21 -0800,CLE
568267340405542914,neutral,,United,DominikZmuda,Review:  any info on delays at SFO tomorrow due to low clouds?,2015-02-18 20:34:26 -0800,
568266890499346432,negative,Bad Flight,United,marylkrupa,"Review:  because of the horrific flight experience, you guys have made me NEVER want to fly on an airplane every again!!!!!!!",2015-02-18 20:32:39 -0800,"Detroit, Michigan "
568266347450273793,positive,,United,ccappas123,Review:  flight to RSW tonight -me &amp;  twin 3 year olds. A pilot who was in row by me stayed to help me get the boys &amp; bags off. Lifesaver!!,2015-02-18 20:30:29 -0800,
568265475114663936,negative,Late Flight,United,grath57,Review:  My flying United is over...sorry. The Captain still had 20 minutes of pre-flight preparations to make while we sat with no air!,2015-02-18 20:27:01 -0800,
568264441906618368,neutral,,United,vasm21,Review:  thanks,2015-02-18 20:22:55 -0800,Panamá
568264293478744064,positive,,United,laboyd99,"Review:  yes, Thx! At 10:35 (landed at 9:20).",2015-02-18 20:22:20 -0800,
568263079789608961,negative,Flight Booking Problems,United,marccabi,Review:  get a clue. I am a 1K/2mm miler and that is the response you give?,2015-02-18 20:17:30 -0800,"Mill Valley, CA"
568262694123339776,negative,Bad Flight,United,marccabi,Review:  I was only trying to get my emails. What are you talking about? What most business people expect from airline wifi,2015-02-18 20:15:58 -0800,"Mill Valley, CA"
568262481698803712,neutral,,United,santiagopinzong,"Review:  we finally just arrive to Bogota, good but long flight!!",2015-02-18 20:15:08 -0800,Colombia
568261238444167170,negative,Lost Luggage,United,lu0ng,Review:  it's not there we tried. It's already here in cancun just no one has delivered it,2015-02-18 20:10:11 -0800,
568261172610220033,negative,Customer Service Issue,United,Atrain_8,"Review:  what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",2015-02-18 20:09:55 -0800,
568260084230455296,negative,Customer Service Issue,United,Belendelcanto,Review:  its not the way to treat your customers we had a lot of issues and it was not worth our headache we went thru,2015-02-18 20:05:36 -0800,Seattle
568259835474677760,negative,Customer Service Issue,United,Belendelcanto,Review:  yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,2015-02-18 20:04:37 -0800,Seattle
568259593773518848,neutral,,United,Austin_Dillman,Review:  Want to make my day? :) Friend is Premier &amp; I should be soon. Any chance you can upgrade our two 10 hr leg of flights to ecom plus?,2015-02-18 20:03:39 -0800,"San Francisco, CA"
568258906159501312,negative,Can't Tell,United,MEGHANson,Review:  please review and fix your baggage procedures at Dulles because it happens every week when my sister travels there on your airline,2015-02-18 20:00:55 -0800,"Philadelphia, PA"
568258846235316225,negative,Customer Service Issue,United,themkhiggy,Review:  nothing else from you ^GJ? Where is your customer service?,2015-02-18 20:00:41 -0800,"Houston, TX"
568258545772335104,neutral,,United,140JustinC,Review:  that's of course in lax,2015-02-18 19:59:29 -0800,Fredericton NB
568257389402710016,neutral,,United,140JustinC,Review:  ok thanks! Where are you counters located? And how Late Flight are they open?,2015-02-18 19:54:54 -0800,Fredericton NB
568256563829293056,negative,Can't Tell,United,themkhiggy,"Review:  oh no, I'm rebooked, 7+ hours after my original arrival time. We can talk compensation.",2015-02-18 19:51:37 -0800,"Houston, TX"
568255550070362113,negative,Can't Tell,United,Belendelcanto,Review:  my coworker that had the same conflict as me with the hotel issue trying to share posted on their facebook page and they erased it!!,2015-02-18 19:47:35 -0800,Seattle
568254094739148800,negative,Lost Luggage,United,lu0ng,"Review:  lost my parents luggage to cancun, said it would be delivered to hotel by 7PM, it is now almost 11PM",2015-02-18 19:41:48 -0800,
568252997886545920,negative,Bad Flight,United,themkhiggy,Review:  then watched my connecting flight in DEN pull away from the gate only to pull into THE SAME gate. #SlapInTheFace,2015-02-18 19:37:26 -0800,"Houston, TX"
568252909231738880,negative,Bad Flight,United,critic,"Review:  @christinebpc ...and on some versions of the 738, row 11 has no window at all. Go ahead, check. We'll wait.",2015-02-18 19:37:05 -0800,"Princeton, NJ"
568252805036638209,negative,Flight Attendant Complaints,United,themkhiggy,Review:  I'm pretty sure I've got shin splits from SPRINTING through IAH only to watch my plane pull away from the jet way...,2015-02-18 19:36:41 -0800,"Houston, TX"
568252787756302336,negative,Late Flight,United,Belendelcanto,Review:  well the income flight to dca to take us to ewr was delayed and it made us miss our connection to FLL so yes hotels were necessary,2015-02-18 19:36:36 -0800,Seattle
568250452057427970,negative,Cancelled Flight,United,_saranguyen,Review:  can you please stop Cancelled Flightling your flights? I am trying to get home to take two exams tomorrow. You've Cancelled Flightled 3 flights on me.,2015-02-18 19:27:20 -0800,"Columbia, MO"
568250159689113600,negative,Customer Service Issue,United,vina_love,Review:  &amp; I've been hung up on twice by your staff. So upset right now,2015-02-18 19:26:10 -0800,ny
568250065845944321,neutral,,United,Belendelcanto,Review:  DCA-EWR Flight #4372,2015-02-18 19:25:47 -0800,Seattle
568250000028925952,negative,Lost Luggage,United,laboyd99,"Review:  2 hour flight from FLL to Ewr, 1242, now waiting 1 hour plus for bags, no sign yet. What gives????",2015-02-18 19:25:32 -0800,
568249421877653505,negative,Customer Service Issue,United,simplyweber,Review:  was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,2015-02-18 19:23:14 -0800,"East Hanover, NJ"
568249367590768640,neutral,,United,140JustinC,Review:  any chance you could look into my problem from earlier?,2015-02-18 19:23:01 -0800,Fredericton NB
568249132323770368,negative,Lost Luggage,United,vina_love,Review:  this is despicable I spoke to  many diff people &amp; everyone is telling me something different I have a claim no. I need my bag now,2015-02-18 19:22:05 -0800,ny
568248950450311169,negative,Bad Flight,United,jjpd5,Review:  how come the crew traveling on the flight gets a better seat and I get stuck checking my bag and the crews bag got on the flight.,2015-02-18 19:21:21 -0800,
568248416418926594,negative,Can't Tell,United,caitieamanda,"Review:  Funny thing happened, we arrived on our flight from Denver at the same gate we are currently scheduled to depart for Sydney at! LOL!",2015-02-18 19:19:14 -0800,"Brisbane, Australiaaa!"
568248245563969536,positive,,United,caitieamanda,Review:  I forgot that Intl flights out of LAX don't go from Intl Terminal! Easiest re-check in ever! woo!,2015-02-18 19:18:33 -0800,"Brisbane, Australiaaa!"
568248180057325568,neutral,,United,MarshBrentnall,Review:  can you please tell me where United flies to from Sydney Australia - pref Asia Pac or US as I have a voucher to redeem.,2015-02-18 19:18:18 -0800,"Rozelle, NSW"
568246093856641024,negative,Bad Flight,United,Atrain_8,"Review:  you can't claim ""weather"" with your hardworking crew pulling seats out of a plane! Do the right thing. But we both know you won't",2015-02-18 19:10:00 -0800,
568244663154393088,negative,Can't Tell,United,Atrain_8,"Review:  you're missin the point! There was no ""weather"". You're lying! Seats was broken. But u claim ""weather"" to get out of hotels. Classy",2015-02-18 19:04:19 -0800,
568243964983308289,negative,Late Flight,United,markymark928,Review:  are you trying to break a world record for most delayed flights in a year?,2015-02-18 19:01:33 -0800,"Buffalo, Ny"
568241367396192256,neutral,,United,STLStude,Review:  I have flights that don't appear to have been applied to my MileagePlus account. Can you help?,2015-02-18 18:51:14 -0800,"Austin, TX"
568240029413163008,neutral,,United,MichHardyTV,"Review:  @VUSA_Australia I'm just an Aussie cowgirl lookin' for my cowboy. Take me to Fort Worth, Estelle says I'll find him there!",2015-02-18 18:45:55 -0800,Sydney
568239444500865025,positive,,United,MikeFromRBLX,"Review:  Okay, thank you for your help :)",2015-02-18 18:43:35 -0800,roblox.com
568238725626355712,negative,Late Flight,United,vassko,Review:  this is not what captain said! Your 820pm flight to San Francisco is delayed due to weather. UA1416 now departs ....#failagain,2015-02-18 18:40:44 -0800,"San Francisco, CA"
568238227791822850,positive,,United,froyomama,Review:  thanks,2015-02-18 18:38:45 -0800,
568237684277141504,negative,Late Flight,United,themkhiggy,Review:  I bet Review:  doesn't turn a thirty minute delay on an original flight into a 7+ hour delayed arrive time,2015-02-18 18:36:35 -0800,"Houston, TX"
568237654606680064,positive,,United,travel_today,"Review:  is the best way to re-unite me with my one true love, shopping in USA's fashion capital #NewYork #unitedVUSA http://t.co/rBn7StUij1",2015-02-18 18:36:28 -0800,"Sydney, Australia"
568237611208318976,neutral,,United,doug_kurtz,Review:  should find a way to distinguish boarding of premier members and credit card holders. Group 2 is too big!,2015-02-18 18:36:18 -0800,"Dallas, TX"
568236691397279745,negative,Flight Booking Problems,United,theLOdown94,Review:  final destination was booked through United but with quantas. United has not yet contacted Auckland. I am unaware of case ID number,2015-02-18 18:32:39 -0800,
568236000390082560,neutral,,United,140JustinC,Review:  was in the air. Just DMd you,2015-02-18 18:29:54 -0800,Fredericton NB
568234955672694784,negative,Can't Tell,United,jbeddigs,Review: . Worst flying experiences ever the past three days. Your airline needs to get it together. Lost a customer with me,2015-02-18 18:25:45 -0800,"Chicago, IL"
568234670166568960,negative,Lost Luggage,United,vina_love,Review:  yes I have,2015-02-18 18:24:37 -0800,ny
568234631465734144,negative,Customer Service Issue,United,ravlitcofsky,Review:  #CustomerService #fail long time flyer switching airlines #frustrated,2015-02-18 18:24:28 -0800,
568233965800304640,positive,,United,elisanader,"Review:  okay - thanks for your help, JT! I appreciate your time!",2015-02-18 18:21:49 -0800,D.C.ish
568233193738018817,negative,Can't Tell,United,SergioESalas,Review:  screwed over my professor. Maybe we should tell everyone about @Skiplagged ? #aviation #airport #airline #innovation #startups #tech,2015-02-18 18:18:45 -0800,
568232723170484224,negative,Cancelled Flight,United,ousoonerfanatic,Review:  @staralliance Now do the right thing and reinstate the tickets you voided #UnitedFail,2015-02-18 18:16:53 -0800,"Semiahmoo, WA Soonerland"
568231742449922049,negative,Customer Service Issue,United,TheMouthLAKings,Review:  negative. Done wasting time with amateurs at customer service. Thanks for at least offering.,2015-02-18 18:12:59 -0800,"Q's, Staples Center"
568231586585550848,positive,,United,gasbabe,"Review:  @staralliance was there few weeks ago AWESOME,bright vibrant, and NO habitrails",2015-02-18 18:12:22 -0800,Chicagoland
568231529823891456,positive,,United,pnjarich,"Review:  no worries - after everyone boarded, the cushions were brought in. Took a while, but they made it here.",2015-02-18 18:12:08 -0800,"ÜT: 38.006902,-78.502005"
568230767714799616,neutral,,United,ghidinelli,Review:  sprinted from C concourse to E and just made it. Coughed up a lung in the process but am now in CLT! Tnx!,2015-02-18 18:09:06 -0800,"San Francisco, California"
568230620595417088,neutral,,United,Sophia_Goulet,Review:  hey! think someone could meet me with my book when I arrive at @loganairports at 10:30? It's yes please #amypoehler. Oscar took it.,2015-02-18 18:08:31 -0800,Dodging Traffic
568229032652709888,neutral,,United,mwbotelho,"Review:  Hopefully They will give me a feedback, bafore my flight...",2015-02-18 18:02:13 -0800,Curitiba
568228749696577536,positive,,United,agolod13,"Review:  Very good flight, thank you!",2015-02-18 18:01:05 -0800,"Chicago, IL"
568228505160433665,negative,Customer Service Issue,United,froyomama,Review:  can you DM me? Been on hold with customer service very long time (53 min +) and getting the run-around. Thanks.,2015-02-18 18:00:07 -0800,
568228257037856768,negative,Customer Service Issue,United,sjking2000,Review:  I'm asking if you can simplify the communications- thx,2015-02-18 17:59:08 -0800,"California, US"
568228124263124992,positive,,United,john_escreet,"Review:  yes #LHRT2 lounge is fantastic, if only the US ones could be remotely similar!",2015-02-18 17:58:36 -0800,New York
568226940139782144,negative,Lost Luggage,United,skyjumper77,Review:  OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,2015-02-18 17:53:54 -0800,
568226026209341441,neutral,,United,lorenzosimpson,Review:  i now see it's 72 hours. Thanks,2015-02-18 17:50:16 -0800,
568225650760413184,neutral,,United,HelacoHLC,Review:  We invite to Fallow @HelacoHLC learn about our activities.Prevention Programs of Health by Condom-Rito Family.We R 501(C)(3)Thanks,2015-02-18 17:48:46 -0800,EIN: 27-0575748 -New York -USA
568225310753353728,neutral,,United,georgetietjen,"Review:  @staralliance Very nice at LHR, congrats, but I'm sticking with AA/#BA. @AmericanAir @British_Airways",2015-02-18 17:47:25 -0800,
568224469480833024,negative,Flight Booking Problems,United,lorenzosimpson,Review:  how long will it take for miles that i re-purchased (they had expired) to show up? I recieved an email that the request had been..,2015-02-18 17:44:05 -0800,
568223557806915585,negative,Late Flight,United,patrick_maness,Review:  Please stall flight 1535 out of ORD. I have to get to SNA tonight.,2015-02-18 17:40:27 -0800,Rhode Island
568221167288344577,positive,,United,TheVeganRD,"Review:  Thanks, I will!",2015-02-18 17:30:57 -0800,"Port Townsend, WA"
568218887973703680,negative,longlines,United,KevinLarke,Review:  can you get a gate for UA4727?  Turrible.,2015-02-18 17:21:54 -0800,"Chicago, IL"
568217863611404288,negative,Lost Luggage,United,theLOdown94,Review:  is the worst airline. Lost my luggage delayed my flights and has been very unaccomidating,2015-02-18 17:17:50 -0800,
568217304259010560,neutral,,United,GaryMartinNYC,Review:  Flight 280,2015-02-18 17:15:36 -0800,New York City
568217301243133952,neutral,,United,DontenPhoto,Review:  Flight 1640 (N33289) arrives at @FlyTPA following flight from @iah http://t.co/RvCDA2nnme,2015-02-18 17:15:36 -0800,"Englewood, Florida"
568215213620637696,positive,,United,bryce_carey,Review:  is officially my favorite airline. They have created magic for me all day!!! #friendlyskies #careyon,2015-02-18 17:07:18 -0800,NC
568215154569166848,positive,,United,RobandMeg,"Review:  we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",2015-02-18 17:07:04 -0800,"Staten Island, NY"
568215031608815617,positive,,United,confox77,Review:  I was protected on that flight by gate agent Kerry at LAS. She also did an excellent job getting me to my destination today. Thanks!,2015-02-18 17:06:35 -0800,
568215000306724864,neutral,,United,misslindahong,"Review:  yes, you can. I will DM.",2015-02-18 17:06:27 -0800,"St. Louis, MO for now"
568214796514004992,positive,,United,DexterBerkeley,"Review:  Your staff, both on deck and in the cabin on UA768 SFO -&gt; BOS were exceptional today. Please tell them well done :)",2015-02-18 17:05:39 -0800,"Boston, MA"
568213785426726912,negative,Customer Service Issue,United,jamieduchess,Review:  I mean is there a real live person somewhere I can go and speak to at Newark post security?,2015-02-18 17:01:38 -0800,London
568212521657737216,neutral,,United,JRamosGonzalez,Review:  hi! I just bought a flight with united through ebokeers from Paris to Miami. Do I have any chance to check that everything is ok?,2015-02-18 16:56:36 -0800,Barcelona
568210978447323136,neutral,,United,OldChickSprints,"Review:  no worries, I think it’s under control. (the emails are keeping me informed)",2015-02-18 16:50:28 -0800,"Bend, OR"
568210563991363584,negative,Can't Tell,United,questions_faith,Review:  i have talked to them...on standby for tomorrow but it doesn't look good. May have to stay here till Friday &amp; that's not guaranteed,2015-02-18 16:48:49 -0800,"Elkhart, Indiana"
568210483959836672,neutral,,United,MichaelRConroy,Review:  ^JT is the ORD to PHL flight at 9:15 PM (CDT) delayed? DM I'm kinda hoping not to be stranded at ORD either.,2015-02-18 16:48:30 -0800,Wherever.
568207908057567232,neutral,,United,stylistadvocate,Review:  what happened to flight status map? It was so cool..,2015-02-18 16:38:16 -0800,"Ratner Companies, Hair Cuttery"
568206570540163072,negative,Bad Flight,United,Lindsey_Brunell,Review:  plz don't advertise wifi if it's not gonna work thanks #worstflightever,2015-02-18 16:32:57 -0800,
568206538147364864,neutral,,United,Miki_Palich,Review:  Hi guys. I submitted a request for ticket/hotel reimbursement for a delayed/over night stay coming back from the Dominican. Help?,2015-02-18 16:32:50 -0800,"Los Angeles, California"
568206350804770816,negative,Customer Service Issue,United,frannie_ryan,"Review:  Apologize to the President. Once those employees blamed him, I heard it repeated 20 times.",2015-02-18 16:32:05 -0800,Memphis TN
568206092599218176,neutral,,United,jamieduchess,"Review:  yes, I want to complain. Your coworker was neither. Is there a customer service point airside?",2015-02-18 16:31:03 -0800,London
568205117368836096,negative,Can't Tell,United,havecl,Review:  A change fee of $200. Same exact flight from ATL-HOU is $165. Why a charge of $574? The math doesn't add up.,2015-02-18 16:27:11 -0800,
568204808122974209,negative,Lost Luggage,United,vina_love,Review:  hello. I'm overseas &amp; my bag is lost. I can't call customer service but can you help me?,2015-02-18 16:25:57 -0800,ny
568204231271796736,positive,,United,RobandMeg,"Review:  landing in anchorage, then on our way to fairbanks! http://t.co/FjkvQMbmaS",2015-02-18 16:23:40 -0800,"Staten Island, NY"
568204182676578304,negative,Can't Tell,United,ItsAaronChriz,Review:  I knew I should've flew Review:  lol,2015-02-18 16:23:28 -0800,I'm just a kid from Oak Harbor
568204138091307008,negative,Bad Flight,United,JustOGG,"Review: , UA1641 EWR-MCO 17 Feb wifi never connected but allowed me to purchase access twice &amp; charged me. Who do I need to file claim with?",2015-02-18 16:23:17 -0800,Tweets = My Opinion
568204042964332544,positive,,United,parryaftab,Review:  thnx,2015-02-18 16:22:55 -0800,
568203839242764288,positive,,United,Joshua_Redman,"Review:  
I will admit, you've been rather good to me over the years.
You've still got me hooked.
(for now!)
Peace.",2015-02-18 16:22:06 -0800,
568203785996263424,positive,,United,mfcompany,Review:  it's kinda funny. No worries.,2015-02-18 16:21:53 -0800,Las Vegas
568203369053077505,negative,Flight Attendant Complaints,United,thisismattuk,Review:  My feedback and concerns via your site aren’t going to improve my poor airport experiences.,2015-02-18 16:20:14 -0800,Cardiff and London
568202174917976064,negative,Customer Service Issue,United,jamieduchess,Review:  just dropped bags at Newark. Your desk guy was the rudest customer facing person I have met. Even my two children were shocked!,2015-02-18 16:15:29 -0800,London
568201465958772736,positive,,United,taylreduarte,Review:  great. Looking forward to your response to my DM then,2015-02-18 16:12:40 -0800,"New York, NY"
568200385849995264,negative,Late Flight,United,OneKLutzyNinja,"Review:  It was quite enjoyable. 😊 

Except now he's stuck on the runway in Houston. 😕",2015-02-18 16:08:23 -0800,Sun Devil Territory
568199122903293952,positive,,United,promostuff4u,Review:  thank you for getting our daughter home when @americanair Cancelled Flightled all their flights to Nashville,2015-02-18 16:03:22 -0800,"Franklin, Tennessee"
568198349393768448,positive,,United,jasemccarty,"Review:  thanks for the re-upgrade to 1st class. It may be a 45 min flight, but it is appreciated.",2015-02-18 16:00:17 -0800,BTR/DCA/IAD/MSY - etc
568195829238005760,negative,Bad Flight,United,JaimeAlexis,"Review:  makes total sense, except flight wasn't full :) I've got empty seats around me &amp; overheads were more than half open when I boarded.",2015-02-18 15:50:16 -0800,"San Francisco, CA"
568195153464143872,neutral,,United,ItsAaronChriz,"“Review: : @ItsAaronChriz Sorry to hear about your flight. Do you need help reFlight Booking Problems?”

👎",2015-02-18 15:47:35 -0800,I'm just a kid from Oak Harbor
568194770524221440,negative,Can't Tell,United,questions_faith,Review:  now we are trying to get to San Juan from Chicago O'Hare. Having lots of problems. May get a standby flight.,2015-02-18 15:46:04 -0800,"Elkhart, Indiana"
568194744574214144,neutral,,United,MikeFromRBLX,"Review:  Alright, thank you. Is there a page that says the routes you have for each aircraft? Specifically the 787.",2015-02-18 15:45:58 -0800,roblox.com
568193817943257088,negative,Cancelled Flight,United,questions_faith,"Review:  well sorta....we r trying to get to Aquadilla, PR but only 1 flight goes there a day. All are booked. UA Cancelled Flighted our flight to NJ",2015-02-18 15:42:17 -0800,"Elkhart, Indiana"
568192567348604928,negative,Customer Service Issue,United,havecl,Review:  why does it cost $547 to change the city of origin when the same flight on http://t.co/8FMZZOltv9 costs $165 #customerservicefail,2015-02-18 15:37:19 -0800,
568192024026996736,neutral,,United,bethanycknowles,Review:  I just sent a long note with some suggestions. Thanks for getting back to me.,2015-02-18 15:35:09 -0800,
568191963838746624,neutral,,United,ghidinelli,Review:  there are at least 3 of us on UA1564 at ORD waiting to deplane to catch UA4232 to CLT. Any chance of waiting to last second for us?,2015-02-18 15:34:55 -0800,"San Francisco, California"
568191654986792960,positive,,United,parryaftab,Review:  @parryaftab done thnx,2015-02-18 15:33:41 -0800,
568191336764948480,negative,Customer Service Issue,United,herestorian,"Review: , I'm still frustrated I gave up my seat &amp; the promised Travel Certificate was withheld w/o explanation. http://t.co/KvfwajVViD",2015-02-18 15:32:25 -0800,
568190725319311360,negative,Late Flight,United,jasemccarty,"Review:  gotta love giving up 1st class upgrade b/c flight delayed, to get another flight (also delayed) just to ensure I make my connection.",2015-02-18 15:30:00 -0800,BTR/DCA/IAD/MSY - etc
568190276990140417,neutral,,United,vasm21,Review:  PTY to PIT via IAH,2015-02-18 15:28:13 -0800,Panamá
568189949415170048,negative,Lost Luggage,United,mtezna,"Review:  Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am",2015-02-18 15:26:55 -0800,Virginia
568189520992198656,neutral,,United,ianvalentine,Review:  Is it possible to redeem miles for one part of a round trip itinerary without having to book two separate reservations?,2015-02-18 15:25:12 -0800,"Brooklyn, NY"
568189430202130432,negative,Can't Tell,United,thekulway,Review:  I'm flying @AmericanAir on the way back. I rarely fly them but let's see if they are any better....,2015-02-18 15:24:51 -0800,San Francisco
568189390444310528,neutral,,United,jesisforlovers,Review:  sent,2015-02-18 15:24:41 -0800,"Oahu, Hi"
568188415524642816,negative,Late Flight,United,kristen_19,Review:  it's almost like we're punished for living near a large metro area. EWR was top ranked for domestic delays. Not good,2015-02-18 15:20:49 -0800,
568188203397574656,positive,,United,jjirsa,"Review:  Honestly, I stopped trying to report things via website. Now I just laugh. Flights work. Miles accrue. I'm sure it's just cosmetic.",2015-02-18 15:19:58 -0800,Seattle
568187636449472513,negative,Late Flight,United,kristen_19,"Review:  thanks. Weather is understandable, but when every single domestic flight is delayed because of inbound int'l flights, it's crazy",2015-02-18 15:17:43 -0800,
568186803930464256,positive,,United,santiagopinzong,"Review:  #1007 Houston-Bogota boarding again, safety first, it seems the mechanics fixed the problem faster, good energy to fly home/family",2015-02-18 15:14:25 -0800,Colombia
568186573965172736,negative,Lost Luggage,United,Dayrean,Review:  no tag number. Luggage was taken off the weigh scale and appears to have been sent off on conveyor belt without any tag...,2015-02-18 15:13:30 -0800,
568186071114252288,positive,,United,officialpcoops,Review:  have reported it.  Still in Istanbul at the moment apparently.  On the other plane haha.  Hats off to the pilot!,2015-02-18 15:11:30 -0800,
568186047659507712,neutral,,United,scofro14,"Review: , Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",2015-02-18 15:11:24 -0800,
568185516971204608,positive,,United,od2be2003,"Review:  hey awesome!  Thanks for the reply, will be filling the form out! @AmericanAir",2015-02-18 15:09:18 -0800,"Dallas, TX"
568185339245756416,negative,Flight Booking Problems,United,parryaftab,Review:  flying tomorrow from mexico to US. Mileage tkts dont show 1k status. Help,2015-02-18 15:08:35 -0800,
568185323668291584,negative,Lost Luggage,United,Dayrean,Review:  correct date is 2/11/15!,2015-02-18 15:08:32 -0800,
568184886051389440,negative,Customer Service Issue,United,DCconnick,Review:  3 phone reps. None could see I was rebooked so missed that flight.Told to go standby for a nonexistent Late Flightr flight. Did I hurt you?,2015-02-18 15:06:47 -0800,
568184857538498560,negative,Lost Luggage,United,Dayrean,Review:  a report was filed with the airport police on 11th and 12th February-I have the police case number if required,2015-02-18 15:06:41 -0800,
568184231819481088,negative,Customer Service Issue,United,geekydewd,"Review:  can't DM, you're not following. LLY144. Rebooked on #UA1516 but still need seats.",2015-02-18 15:04:11 -0800,"CO Springs, Occupied Colorado"
568183699658944512,negative,Lost Luggage,United,Dayrean,Review:  the supervisor on situation- Stacey took all our details-no claim number given to us,2015-02-18 15:02:04 -0800,
568183509577125888,negative,Late Flight,United,MattEngelbrecht,Review:  1 hour since boarding began and we're still sitting at the gate.  #UA507,2015-02-18 15:01:19 -0800,"Lakewood, Colorado"
568183502161743873,negative,Late Flight,United,frannie_ryan,Review:  Tks for reply. PSP employees blamed Late Flight departure on POTUS when main reasons were DVR flt Late Flight &amp; insufficient ground crew to handle,2015-02-18 15:01:17 -0800,Memphis TN
